Step,Edge ID,Avg Speed (m/s)
78,:867_0,3.65
78,:883_0,3.65
78,:8_0,9.79
78,:8_1,13.89
78,:8_10,3.65
78,:8_11,3.65
78,:8_12,8.94
78,:8_13,3.65
78,:8_3,3.65
78,:8_4,13.89
78,:8_6,8.94
78,:8_7,3.65
78,:8_8,6.03
78,:8_9,11.94
78,:988_0,3.65
79,-11,12.133303733865306
79,-15,13.89
79,-197,13.89
79,-205,6.945
79,-223,10.640761372680855
79,-23,5.707575412439957
79,-25,12.311702158197416
79,-26,12.697387056798526
79,-3,1.2979973695056395
79,-30,13.373584759477948
79,-341,11.128925587421543
79,-342,13.905313361337164
79,-343,8.500462213535794
79,-345,8.360545231369379
79,-347,6.721706598615442
79,-351,13.89
79,-36,13.89
79,-361,9.569261464926054
79,-369,13.89
79,-40,13.89
79,-435,4.5634534634523645
79,-543,6.945
79,-551,10.34661409801191
79,-555,13.326749731891677
79,-557,13.89
79,-559,13.940237530012771
79,-56,6.82132117277384
79,-560,9.767646121783667
79,-57,11.98911523295099
79,-574,13.89
79,-578,13.89
79,-59,6.335592712936254
79,-592,13.89
79,-61,10.652924673974839
79,-67,13.89
79,-7,6.908190723566624
79,-704,9.912982100255162
79,-714,13.89
79,-716,7.136562849628432
79,-720,13.89
79,-722,12.46355700073359
79,-726,12.823754035020762
79,-728,13.89
79,-736,13.89
79,-740,11.277285378734272
79,-760,13.89
79,-81,10.32576853709632
79,-868,13.89
79,-884,13.89
79,-885,11.97674557459255
79,-9,12.20174294368538
79,-989,13.683211464564067
79,11,14.207016844166954
79,15,10.019121437509604
79,197,12.67768741135181
79,205,13.116314172364692
79,223,14.084529914157706
79,23,10.963276939527294
79,25,13.89
79,26,13.89
79,3,11.027195682889717
79,30,14.448357426603256
79,341,13.89
79,342,10.870059777020941
79,343,13.332242595049625
79,345,9.68717757921657
79,347,13.422122361144545
79,351,7.965983094768599
79,36,6.945
79,361,13.646689862310287
79,369,13.89
79,40,10.227466367875843
79,435,12.8195104887872
79,543,13.89
79,551,13.89
79,555,13.89
79,557,13.89
79,559,13.89
79,56,13.50929267431544
79,560,10.38615782418862
79,57,6.596798182415784
79,574,13.89
79,578,13.89
79,59,13.89
79,592,13.89
79,61,14.07055927696385
79,67,0.0
79,7,13.89
79,704,13.89
79,714,12.020996678088299
79,716,13.89
79,720,13.89
79,722,13.89
79,726,13.89
79,728,13.89
79,736,13.89
79,740,13.89
79,760,13.89
79,81,12.34329058349736
79,868,13.89
79,884,13.89
79,885,13.89
79,9,12.411379728661597
79,989,11.55125450208742
79,:10_0,11.22
79,:10_1,13.89
79,:10_10,6.42
79,:10_11,13.89
79,:10_13,4.536292796597228
79,:10_14,3.65
79,:10_15,5.96
79,:10_16,13.89
79,:10_18,13.17
79,:10_19,3.65
79,:10_20,9.582513714388208
79,:10_21,3.65
79,:10_22,8.9
79,:10_23,3.65
79,:10_3,9.24
79,:10_4,3.65
79,:10_5,6.48
79,:10_6,13.89
79,:10_8,9.19
79,:10_9,3.65
79,:14_0,13.89
79,:14_10,3.65
79,:14_11,8.99
79,:14_12,3.65
79,:14_13,3.65
79,:14_14,3.65
79,:14_2,8.99
79,:14_3,3.65
79,:14_4,6.12
79,:14_5,12.65
79,:14_6,3.65
79,:14_7,10.56
79,:14_8,13.89
79,:18_0,10.54
79,:18_1,13.89
79,:18_10,13.89
79,:18_12,8.81
79,:18_13,3.65
79,:18_14,5.63
79,:18_15,13.89
79,:18_17,12.53
79,:18_18,3.65
79,:18_19,11.44
79,:18_20,3.65
79,:18_21,8.279695069793707
79,:18_22,3.65
79,:18_3,11.44
79,:18_4,3.65
79,:18_5,7.3772576759641835
79,:18_6,2.372842567227781
79,:18_7,9.29
79,:18_8,3.65
79,:18_9,6.061025695024601
79,:196_0,13.89
79,:196_1,13.89
79,:196_10,9.33
79,:196_11,13.89
79,:196_13,8.88
79,:196_14,3.65
79,:196_15,5.92
79,:196_16,13.89
79,:196_18,13.89
79,:196_19,3.65
79,:196_20,8.3
79,:196_21,3.65
79,:196_22,11.42
79,:196_23,3.65
79,:196_24,8.88
79,:196_25,3.65
79,:196_26,13.89
79,:196_27,3.65
79,:196_3,8.3
79,:196_4,3.65
79,:196_5,5.53
79,:196_6,13.89
79,:196_8,11.42
79,:196_9,3.65
79,:1_0,5.98
79,:1_1,13.89
79,:1_10,8.14
79,:1_11,13.89
79,:1_13,9.86
79,:1_14,3.65
79,:1_15,7.34
79,:1_16,13.89
79,:1_18,8.91
79,:1_19,3.65
79,:1_20,9.49
79,:1_21,3.65
79,:1_22,10.52
79,:1_23,3.65
79,:1_24,9.86
79,:1_25,3.65
79,:1_26,8.91
79,:1_27,3.65
79,:1_3,9.49
79,:1_4,3.65
79,:1_5,6.84
79,:1_6,13.89
79,:1_8,10.52
79,:1_9,3.65
79,:204_0,8.07
79,:204_1,13.89
79,:204_10,3.65
79,:204_11,3.65
79,:204_12,9.29
79,:204_13,3.65
79,:204_3,3.65
79,:204_4,13.89
79,:204_6,9.29
79,:204_7,3.65
79,:204_8,6.53
79,:204_9,10.53
79,:222_0,13.89
79,:222_10,3.65
79,:222_11,10.91
79,:222_12,3.65
79,:222_13,3.65
79,:222_2,10.91
79,:222_3,3.65
79,:222_4,8.63
79,:222_5,8.9
79,:222_6,3.65
79,:222_7,5.96
79,:222_8,13.89
79,:22_0,8.72
79,:22_1,7.672917686442435
79,:22_10,3.65
79,:22_11,3.65
79,:22_12,10.99
79,:22_13,3.65
79,:22_2,3.65
79,:22_3,6.0
79,:22_4,13.89
79,:22_6,3.65
79,:22_7,13.89
79,:22_9,10.99
79,:24_0,8.684999999999999
79,:24_2,3.65
79,:24_3,5.1899999999999995
79,:24_5,3.65
79,:24_6,3.65
79,:24_7,3.65
79,:29_0,11.82
79,:29_2,3.65
79,:29_3,11.205
79,:29_5,3.65
79,:29_6,3.65
79,:29_7,3.65
79,:2_0,13.89
79,:2_2,3.65
79,:2_3,13.89
79,:2_5,3.65
79,:2_6,3.65
79,:2_7,3.65
79,:340_0,13.89
79,:340_10,3.65
79,:340_11,8.81
79,:340_12,3.65
79,:340_13,3.65
79,:340_2,8.81
79,:340_3,3.65
79,:340_4,5.62
79,:340_5,9.06
79,:340_6,3.65
79,:340_7,6.14
79,:340_8,13.47
79,:344_0,8.55
79,:344_1,13.89
79,:344_10,6.49
79,:344_11,13.89
79,:344_13,9.06
79,:344_14,3.65
79,:344_15,6.23
79,:344_16,13.89
79,:344_18,10.84
79,:344_19,3.65
79,:344_20,9.15
79,:344_21,3.65
79,:344_22,9.24
79,:344_23,3.65
79,:344_24,9.06
79,:344_25,3.65
79,:344_26,10.84
79,:344_27,3.65
79,:344_3,9.15
79,:344_4,3.65
79,:344_5,6.35
79,:344_6,13.89
79,:344_8,9.24
79,:344_9,3.65
79,:346_0,13.89
79,:346_10,3.65
79,:346_11,8.99
79,:346_12,3.65
79,:346_13,3.65
79,:346_2,8.99
79,:346_3,3.65
79,:346_4,4.9483902009999525
79,:346_5,11.07
79,:346_6,3.65
79,:346_7,8.79
79,:346_8,13.89
79,:350_0,13.89
79,:350_10,3.65
79,:350_11,9.72
79,:350_12,3.65
79,:350_13,3.65
79,:350_2,9.72
79,:350_3,3.65
79,:350_4,7.18
79,:350_5,8.81
79,:350_6,3.65
79,:350_7,5.63
79,:350_8,13.61484701079933
79,:35_0,4.582129301288195
79,:35_1,13.89
79,:35_10,3.65
79,:35_11,3.65
79,:35_12,9.61
79,:35_13,3.65
79,:35_14,3.65
79,:35_3,3.65
79,:35_4,13.89
79,:35_6,9.61
79,:35_7,3.65
79,:35_8,7.02
79,:35_9,9.589208410673962
79,:360_0,13.89
79,:360_10,3.65
79,:360_11,9.52
79,:360_12,3.65
79,:360_13,3.65
79,:360_2,9.52
79,:360_3,3.65
79,:360_4,6.88
79,:360_5,8.82
79,:360_6,3.65
79,:360_7,5.58
79,:360_8,13.89
79,:368_0,3.65
79,:39_0,8.375
79,:39_2,5.145
79,:434_0,13.33
79,:434_1,13.89
79,:434_11,3.65
79,:434_12,3.65
79,:434_13,8.94
79,:434_14,3.65
79,:434_3,3.65
79,:434_4,13.89
79,:434_6,8.94
79,:434_7,3.65
79,:434_8,6.03
79,:434_9,13.89
79,:550_0,8.305
79,:550_2,4.985
79,:554_0,3.65
79,:556_0,3.65
79,:558_0,13.89
79,:558_1,13.89
79,:558_11,3.65
79,:558_12,3.65
79,:558_13,8.81
79,:558_14,3.65
79,:558_3,0.0
79,:558_4,13.89
79,:558_6,8.81
79,:558_7,3.65
79,:558_8,5.72
79,:558_9,13.89
79,:55_0,13.89
79,:55_1,13.89
79,:55_11,3.65
79,:55_12,3.65
79,:55_13,8.35
79,:55_14,3.65
79,:55_15,3.65
79,:55_3,3.65
79,:55_4,13.89
79,:55_6,8.35
79,:55_7,3.65
79,:55_8,5.55
79,:55_9,13.89
79,:573_0,3.65
79,:577_0,3.65
79,:58_0,10.46
79,:58_1,8.83
79,:58_10,3.65
79,:58_11,3.65
79,:58_12,12.5
79,:58_13,3.65
79,:58_2,3.65
79,:58_3,5.79
79,:58_4,13.89
79,:58_6,3.65
79,:58_7,14.308555836888825
79,:58_9,12.5
79,:591_0,3.65
79,:60_0,5.78
79,:60_1,13.89
79,:60_10,5.6
79,:60_11,13.89
79,:60_13,10.55
79,:60_14,3.65
79,:60_15,7.0604152278542305
79,:60_16,13.89
79,:60_18,8.83
79,:60_19,3.65
79,:60_20,3.65
79,:60_21,8.81
79,:60_22,3.65
79,:60_23,10.55
79,:60_24,3.65
79,:60_25,8.83
79,:60_26,3.65
79,:60_3,13.89
79,:60_4,3.65
79,:60_5,13.89
79,:60_7,13.89
79,:60_8,8.81
79,:60_9,3.65
79,:66_0,9.68
79,:66_1,13.89
79,:66_10,5.53
79,:66_11,13.89
79,:66_13,8.71
79,:66_14,3.65
79,:66_15,5.98
79,:66_16,12.04
79,:66_18,11.76
79,:66_19,3.65
79,:66_20,13.89
79,:66_21,3.65
79,:66_22,8.3
79,:66_23,3.65
79,:66_24,8.71
79,:66_25,3.65
79,:66_26,11.76
79,:66_27,3.65
79,:66_3,13.89
79,:66_4,3.65
79,:66_5,13.89
79,:66_7,13.38
79,:66_8,8.3
79,:66_9,3.65
79,:6_0,10.46
79,:6_1,7.8409769053627185
79,:6_10,3.65
79,:6_11,3.65
79,:6_12,3.65
79,:6_13,12.54
79,:6_14,3.65
79,:6_2,3.65
79,:6_3,6.02
79,:6_4,13.89
79,:6_6,3.65
79,:6_7,13.89
79,:6_9,12.54
79,:703_0,3.65
79,:713_0,3.65
79,:715_0,3.65
79,:719_0,3.65
79,:725_0,3.65
79,:727_0,3.65
79,:735_0,3.65
79,:739_0,3.65
79,:759_0,3.65
79,:80_0,8.870000000000001
79,:80_2,3.65
79,:80_3,5.285
79,:80_5,3.65
79,:80_6,3.65
79,:80_7,3.65
79,:867_0,3.65
79,:883_0,3.65
79,:8_0,9.79
79,:8_1,13.89
79,:8_10,3.65
79,:8_11,3.65
79,:8_12,8.94
79,:8_13,3.65
79,:8_3,3.65
79,:8_4,13.89
79,:8_6,8.94
79,:8_7,3.65
79,:8_8,6.03
79,:8_9,11.94
79,:988_0,3.65
80,-11,11.725116263489866
80,-15,13.89
80,-197,13.89
80,-205,6.945
80,-223,11.807831655117763
80,-23,5.264834802789721
80,-25,11.669605483765647
80,-26,12.871656438534465
80,-3,2.1172114445163746
80,-30,13.652369038985766
80,-341,11.71794310596922
80,-342,13.837850328622142
80,-343,9.760423752274365
80,-345,13.186596362036102
80,-347,6.650467870046966
80,-351,13.89
80,-36,11.256088406966626
80,-361,8.89183648242495
80,-369,13.89
80,-40,13.89
80,-435,4.617228854279772
80,-543,7.69386467284523
80,-551,12.87919830277646
80,-555,13.153745051240904
80,-557,13.89
80,-559,13.695060501932945
80,-56,5.899449439655822
80,-560,10.829157264568396
80,-57,11.676471475021092
80,-574,13.89
80,-578,13.89
80,-59,7.175167625212063
80,-592,13.89
80,-61,8.939901752722612
80,-67,6.945
80,-7,6.541177597689436
80,-704,8.289429499447339
80,-714,13.89
80,-716,6.989989697191359
80,-720,13.89
80,-722,12.628780931625585
80,-726,12.968578450128485
80,-728,13.89
80,-736,13.89
80,-740,9.226608653243789
80,-760,13.89
80,-81,11.39882693638663
80,-868,13.89
80,-884,13.89
80,-885,12.165149208116594
80,-9,13.121259525132293
80,-989,13.931636885391764
80,11,14.030558213979983
80,15,10.48123323214801
80,197,12.357569571131663
80,205,14.210443572645929
80,223,14.635816131751294
80,23,8.850041583380818
80,25,13.89
80,26,13.89
80,3,10.457367531938706
80,30,14.832748860395444
80,341,13.89
80,342,11.645604507618117
80,343,13.566768579121284
80,345,10.547857437068508
80,347,9.068930047133646
80,351,8.948749299119227
80,36,7.6257349767185785
80,361,13.688651091483754
80,369,13.89
80,40,11.015423966494076
80,435,14.014635739119257
80,543,13.89
80,551,13.89
80,555,13.89
80,557,13.89
80,559,13.89
80,56,13.966099752061346
80,560,8.13615782418862
80,57,5.515421318918385
80,574,13.89
80,578,13.89
80,59,13.89
80,592,13.89
80,61,14.189982485334035
80,67,0.0
80,7,13.89
80,704,13.89
80,714,12.685157902483802
80,716,13.89
80,720,13.89
80,722,9.721808938516963
80,726,13.89
80,728,13.89
80,736,13.89
80,740,13.89
80,760,13.89
80,81,10.762557481903567
80,868,13.89
80,884,13.89
80,885,13.89
80,9,12.200544804145796
80,989,12.548465823181495
80,:10_0,11.22
80,:10_1,13.89
80,:10_10,6.42
80,:10_11,13.89
80,:10_13,8.9
80,:10_14,3.65
80,:10_15,5.96
80,:10_16,13.89
80,:10_18,13.17
80,:10_19,3.65
80,:10_20,9.24
80,:10_21,3.65
80,:10_22,6.382226805031643
80,:10_23,3.65
80,:10_3,9.24
80,:10_4,3.65
80,:10_5,6.48
80,:10_6,13.89
80,:10_8,9.19
80,:10_9,3.65
80,:14_0,13.89
80,:14_10,3.65
80,:14_11,8.99
80,:14_12,3.65
80,:14_13,3.65
80,:14_14,3.65
80,:14_2,8.99
80,:14_3,3.65
80,:14_4,6.12
80,:14_5,12.65
80,:14_6,3.65
80,:14_7,10.56
80,:14_8,13.89
80,:18_0,10.54
80,:18_1,13.89
80,:18_10,13.89
80,:18_12,8.81
80,:18_13,3.65
80,:18_14,5.63
80,:18_15,13.89
80,:18_17,12.53
80,:18_18,3.65
80,:18_19,11.44
80,:18_20,3.65
80,:18_21,8.81
80,:18_22,3.65
80,:18_3,11.44
80,:18_4,3.65
80,:18_5,7.619510537346623
80,:18_6,4.397055726393592
80,:18_7,9.29
80,:18_8,3.65
80,:18_9,5.812805670464023
80,:196_0,13.89
80,:196_1,13.89
80,:196_10,9.33
80,:196_11,13.89
80,:196_13,8.88
80,:196_14,3.65
80,:196_15,5.92
80,:196_16,13.89
80,:196_18,13.89
80,:196_19,3.65
80,:196_20,8.3
80,:196_21,3.65
80,:196_22,11.42
80,:196_23,3.65
80,:196_24,8.88
80,:196_25,3.65
80,:196_26,13.89
80,:196_27,3.65
80,:196_3,8.3
80,:196_4,3.65
80,:196_5,5.53
80,:196_6,13.89
80,:196_8,11.42
80,:196_9,3.65
80,:1_0,5.98
80,:1_1,13.89
80,:1_10,8.14
80,:1_11,13.89
80,:1_13,9.86
80,:1_14,3.65
80,:1_15,7.34
80,:1_16,13.89
80,:1_18,8.91
80,:1_19,3.65
80,:1_20,9.49
80,:1_21,3.65
80,:1_22,10.52
80,:1_23,3.9945601643630857
80,:1_24,9.86
80,:1_25,3.65
80,:1_26,8.91
80,:1_27,3.65
80,:1_3,9.49
80,:1_4,3.65
80,:1_5,6.84
80,:1_6,12.93634844641303
80,:1_8,10.52
80,:1_9,3.65
80,:204_0,8.07
80,:204_1,13.89
80,:204_10,3.65
80,:204_11,3.65
80,:204_12,9.29
80,:204_13,3.65
80,:204_3,3.65
80,:204_4,13.89
80,:204_6,9.29
80,:204_7,3.65
80,:204_8,6.53
80,:204_9,10.53
80,:222_0,13.89
80,:222_10,3.65
80,:222_11,10.91
80,:222_12,3.65
80,:222_13,3.65
80,:222_2,10.91
80,:222_3,3.65
80,:222_4,8.63
80,:222_5,8.9
80,:222_6,3.65
80,:222_7,5.96
80,:222_8,13.89
80,:22_0,8.72
80,:22_1,5.9035760235516275
80,:22_10,3.65
80,:22_11,3.65
80,:22_12,10.99
80,:22_13,3.65
80,:22_2,3.65
80,:22_3,6.0
80,:22_4,13.89
80,:22_6,3.65
80,:22_7,13.89
80,:22_9,10.99
80,:24_0,8.684999999999999
80,:24_2,3.65
80,:24_3,5.1899999999999995
80,:24_5,3.65
80,:24_6,3.65
80,:24_7,3.65
80,:29_0,11.82
80,:29_2,3.65
80,:29_3,11.205
80,:29_5,3.65
80,:29_6,3.65
80,:29_7,3.65
80,:2_0,13.89
80,:2_2,3.65
80,:2_3,13.89
80,:2_5,3.65
80,:2_6,3.65
80,:2_7,3.65
80,:340_0,13.89
80,:340_10,3.65
80,:340_11,8.81
80,:340_12,3.65
80,:340_13,3.65
80,:340_2,8.81
80,:340_3,3.65
80,:340_4,5.62
80,:340_5,9.06
80,:340_6,3.65
80,:340_7,6.14
80,:340_8,13.47
80,:344_0,8.55
80,:344_1,13.89
80,:344_10,6.49
80,:344_11,13.89
80,:344_13,9.06
80,:344_14,3.65
80,:344_15,6.23
80,:344_16,13.89
80,:344_18,10.84
80,:344_19,3.65
80,:344_20,9.15
80,:344_21,3.65
80,:344_22,9.24
80,:344_23,3.65
80,:344_24,9.06
80,:344_25,3.65
80,:344_26,10.84
80,:344_27,3.65
80,:344_3,9.15
80,:344_4,3.65
80,:344_5,6.35
80,:344_6,13.89
80,:344_8,9.24
80,:344_9,3.65
80,:346_0,13.89
80,:346_10,3.65
80,:346_11,8.99
80,:346_12,3.65
80,:346_13,3.65
80,:346_2,8.99
80,:346_3,3.65
80,:346_4,6.12
80,:346_5,11.07
80,:346_6,3.65
80,:346_7,8.79
80,:346_8,13.89
80,:350_0,13.89
80,:350_10,3.65
80,:350_11,9.72
80,:350_12,3.65
80,:350_13,3.65
80,:350_2,9.72
80,:350_3,3.65
80,:350_4,7.18
80,:350_5,8.81
80,:350_6,3.65
80,:350_7,5.63
80,:350_8,13.482212028483971
80,:35_0,4.614597614220373
80,:35_1,13.89
80,:35_10,3.65
80,:35_11,3.65
80,:35_12,9.61
80,:35_13,3.65
80,:35_14,3.65
80,:35_3,3.65
80,:35_4,13.89
80,:35_6,9.61
80,:35_7,3.65
80,:35_8,7.02
80,:35_9,8.8
80,:360_0,13.89
80,:360_10,3.65
80,:360_11,9.52
80,:360_12,3.65
80,:360_13,3.65
80,:360_2,9.52
80,:360_3,3.65
80,:360_4,6.88
80,:360_5,8.82
80,:360_6,3.65
80,:360_7,5.58
80,:360_8,13.89
80,:368_0,3.65
80,:39_0,8.375
80,:39_2,5.145
80,:434_0,13.33
80,:434_1,13.89
80,:434_11,3.65
80,:434_12,3.65
80,:434_13,8.94
80,:434_14,3.65
80,:434_3,3.65
80,:434_4,13.89
80,:434_6,8.94
80,:434_7,3.65
80,:434_8,6.03
80,:434_9,13.89
80,:550_0,8.305
80,:550_2,4.985
80,:554_0,3.65
80,:556_0,3.65
80,:558_0,13.89
80,:558_1,13.89
80,:558_11,3.65
80,:558_12,3.65
80,:558_13,8.81
80,:558_14,3.65
80,:558_3,0.0
80,:558_4,13.89
80,:558_6,8.81
80,:558_7,3.65
80,:558_8,5.72
80,:558_9,13.89
80,:55_0,13.89
80,:55_1,13.89
80,:55_11,3.65
80,:55_12,3.65
80,:55_13,8.35
80,:55_14,3.65
80,:55_15,3.65
80,:55_3,3.65
80,:55_4,13.89
80,:55_6,8.35
80,:55_7,3.65
80,:55_8,5.55
80,:55_9,13.89
80,:573_0,3.65
80,:577_0,3.65
80,:58_0,10.46
80,:58_1,8.83
80,:58_10,3.65
80,:58_11,3.65
80,:58_12,12.5
80,:58_13,3.65
80,:58_2,3.65
80,:58_3,5.79
80,:58_4,13.89
80,:58_6,3.65
80,:58_7,14.517724126164664
80,:58_9,5.3156344974756955
80,:591_0,3.65
80,:60_0,5.78
80,:60_1,13.89
80,:60_10,5.6
80,:60_11,13.89
80,:60_13,10.55
80,:60_14,3.65
80,:60_15,6.878762995012641
80,:60_16,13.89
80,:60_18,8.83
80,:60_19,3.65
80,:60_20,3.65
80,:60_21,8.81
80,:60_22,3.65
80,:60_23,10.55
80,:60_24,3.65
80,:60_25,8.83
80,:60_26,3.65
80,:60_3,13.89
80,:60_4,3.65
80,:60_5,13.89
80,:60_7,13.89
80,:60_8,8.81
80,:60_9,3.65
80,:66_0,9.68
80,:66_1,13.89
80,:66_10,5.53
80,:66_11,13.89
80,:66_13,8.71
80,:66_14,3.65
80,:66_15,5.98
80,:66_16,12.04
80,:66_18,11.76
80,:66_19,3.65
80,:66_20,13.89
80,:66_21,3.65
80,:66_22,8.3
80,:66_23,3.65
80,:66_24,8.71
80,:66_25,3.65
80,:66_26,11.76
80,:66_27,3.65
80,:66_3,13.89
80,:66_4,3.65
80,:66_5,13.89
80,:66_7,13.38
80,:66_8,8.3
80,:66_9,3.65
80,:6_0,10.46
80,:6_1,8.14583321535591
80,:6_10,3.65
80,:6_11,3.65
80,:6_12,3.65
80,:6_13,12.54
80,:6_14,3.65
80,:6_2,3.65
80,:6_3,6.02
80,:6_4,13.89
80,:6_6,3.65
80,:6_7,13.89
80,:6_9,12.54
80,:703_0,3.65
80,:713_0,3.65
80,:715_0,3.65
80,:719_0,3.65
80,:725_0,3.65
80,:727_0,3.65
80,:735_0,3.65
80,:739_0,3.65
80,:759_0,3.65
80,:80_0,8.870000000000001
80,:80_2,3.65
80,:80_3,5.285
80,:80_5,3.65
80,:80_6,3.65
80,:80_7,3.65
80,:867_0,3.65
80,:883_0,3.65
80,:8_0,9.79
80,:8_1,13.89
80,:8_10,3.65
80,:8_11,3.65
80,:8_12,8.94
80,:8_13,3.65
80,:8_3,3.65
80,:8_4,13.89
80,:8_6,8.94
80,:8_7,3.65
80,:8_8,6.03
80,:8_9,11.94
80,:988_0,3.65
81,-11,12.777718868055395
81,-15,13.89
81,-197,13.89
81,-205,6.945
81,-223,12.772458035593
81,-23,5.781692292303102
81,-25,12.437473659802606
81,-26,12.681475378457307
81,-3,2.709329461961038
81,-30,14.36359482497019
81,-341,12.027524096071808
81,-342,13.410617348592485
81,-343,10.699301946610213
81,-345,6.945
81,-347,6.649253417826123
81,-351,13.690476697072498
81,-36,12.466424849444628
81,-361,7.362386540529452
81,-369,13.89
81,-40,13.89
81,-435,4.69335433098313
81,-543,8.9219961172482
81,-551,13.391213135091377
81,-555,13.496988605312426
81,-557,13.89
81,-559,13.65384596848007
81,-56,4.07170090774906
81,-560,11.635687704014611
81,-57,12.379890990459238
81,-574,13.89
81,-578,13.89
81,-59,7.868660423843452
81,-592,13.89
81,-61,9.962747969617299
81,-67,7.793612170759589
81,-7,6.142544345247221
81,-704,9.67265074562141
81,-714,13.89
81,-716,6.961318780925978
81,-720,13.89
81,-722,12.759564043332425
81,-726,13.002775974935435
81,-728,13.89
81,-736,13.89
81,-740,13.89
81,-760,13.89
81,-81,12.82508804281113
81,-868,13.89
81,-884,13.89
81,-885,12.410801192416749
81,-9,13.030856329363658
81,-989,14.002976974555043
81,11,14.365590077332701
81,15,10.162273821705645
81,197,11.522397350622981
81,205,14.465412617253264
81,223,9.754695335998923
81,23,13.89
81,25,13.89
81,26,13.89
81,3,12.378866528514289
81,30,14.50321832847076
81,341,13.89
81,342,12.553344227564521
81,343,14.073043064475636
81,345,11.742186767463483
81,347,9.743355144339324
81,351,9.706842452874408
81,36,8.445287786587826
81,361,10.113689999541869
81,369,13.89
81,40,11.593623998753415
81,435,14.617194609964006
81,543,13.89
81,551,13.89
81,555,13.89
81,557,13.89
81,559,6.945
81,56,14.091273625096584
81,560,6.970865490768368
81,57,5.714774566631388
81,574,13.89
81,578,13.89
81,59,13.89
81,592,13.89
81,61,14.1350601772442
81,67,0.0
81,7,13.89
81,704,13.89
81,714,13.232670283342497
81,716,13.89
81,720,13.89
81,722,10.576165844998517
81,726,13.89
81,728,13.89
81,736,13.89
81,740,13.89
81,760,13.89
81,81,10.54366979759316
81,868,13.89
81,884,13.89
81,885,9.897248722783386
81,9,9.56047506320924
81,989,13.39937414785098
81,:10_0,11.22
81,:10_1,13.89
81,:10_10,6.42
81,:10_11,13.89
81,:10_13,8.9
81,:10_14,3.65
81,:10_15,5.96
81,:10_16,13.89
81,:10_18,13.17
81,:10_19,3.65
81,:10_20,9.24
81,:10_21,3.65
81,:10_22,8.189269685120768
81,:10_23,3.65
81,:10_3,9.24
81,:10_4,3.65
81,:10_5,6.48
81,:10_6,13.89
81,:10_8,9.19
81,:10_9,3.65
81,:14_0,13.89
81,:14_10,3.65
81,:14_11,8.99
81,:14_12,3.65
81,:14_13,3.65
81,:14_14,3.65
81,:14_2,8.99
81,:14_3,3.65
81,:14_4,6.12
81,:14_5,12.65
81,:14_6,3.65
81,:14_7,10.56
81,:14_8,13.89
81,:18_0,10.54
81,:18_1,13.89
81,:18_10,13.89
81,:18_12,8.81
81,:18_13,3.65
81,:18_14,5.63
81,:18_15,13.89
81,:18_17,12.53
81,:18_18,3.65
81,:18_19,11.44
81,:18_20,3.65
81,:18_21,8.81
81,:18_22,3.65
81,:18_3,11.44
81,:18_4,3.65
81,:18_5,9.24
81,:18_6,6.398842364852317
81,:18_7,9.29
81,:18_8,3.65
81,:18_9,5.41737719167637
81,:196_0,13.89
81,:196_1,13.89
81,:196_10,9.33
81,:196_11,13.89
81,:196_13,8.88
81,:196_14,3.65
81,:196_15,5.92
81,:196_16,13.89
81,:196_18,13.89
81,:196_19,3.65
81,:196_20,8.3
81,:196_21,3.65
81,:196_22,11.42
81,:196_23,3.65
81,:196_24,8.88
81,:196_25,3.65
81,:196_26,13.89
81,:196_27,3.65
81,:196_3,8.3
81,:196_4,3.65
81,:196_5,5.53
81,:196_6,13.89
81,:196_8,11.42
81,:196_9,3.65
81,:1_0,5.98
81,:1_1,13.89
81,:1_10,8.14
81,:1_11,13.89
81,:1_13,9.86
81,:1_14,3.65
81,:1_15,6.958551536502607
81,:1_16,13.89
81,:1_18,8.91
81,:1_19,3.65
81,:1_20,9.49
81,:1_21,3.65
81,:1_22,10.52
81,:1_23,3.65
81,:1_24,9.86
81,:1_25,3.65
81,:1_26,8.91
81,:1_27,3.65
81,:1_3,9.49
81,:1_4,3.65
81,:1_5,6.84
81,:1_6,12.635475577112373
81,:1_8,10.52
81,:1_9,3.65
81,:204_0,8.07
81,:204_1,13.89
81,:204_10,3.65
81,:204_11,3.65
81,:204_12,9.29
81,:204_13,3.65
81,:204_3,3.65
81,:204_4,13.89
81,:204_6,9.29
81,:204_7,3.65
81,:204_8,6.53
81,:204_9,10.53
81,:222_0,13.89
81,:222_10,3.65
81,:222_11,10.91
81,:222_12,3.65
81,:222_13,3.65
81,:222_2,10.91
81,:222_3,3.65
81,:222_4,8.63
81,:222_5,8.9
81,:222_6,3.65
81,:222_7,5.96
81,:222_8,13.89
81,:22_0,8.72
81,:22_1,7.803948883596799
81,:22_10,3.65
81,:22_11,3.65
81,:22_12,10.99
81,:22_13,3.65
81,:22_2,3.65
81,:22_3,6.0
81,:22_4,13.89
81,:22_6,1.7740436623854017
81,:22_7,13.89
81,:22_9,10.99
81,:24_0,8.684999999999999
81,:24_2,3.65
81,:24_3,5.1899999999999995
81,:24_5,3.65
81,:24_6,3.65
81,:24_7,3.65
81,:29_0,11.82
81,:29_2,3.65
81,:29_3,11.205
81,:29_5,3.65
81,:29_6,3.65
81,:29_7,3.65
81,:2_0,13.89
81,:2_2,3.65
81,:2_3,13.89
81,:2_5,3.65
81,:2_6,3.65
81,:2_7,3.65
81,:340_0,13.89
